species,animal_id,N_animals,BW,BW_units,BW_init,BW_init_units,strain,dose,dose_units,time,time_units,conc_mean,conc_sd,standard_error,conc_units,route,matrix,sex,dtxsid,source
rat,653762,1,-1,NA,203.5,g,sprague-dawley,1,mg/kg,48,hour,0.036,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix I
rat,653762,1,-1,NA,203.5,g,sprague-dawley,1,mg/kg,72,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix I
rat,653762,1,-1,NA,203.5,g,sprague-dawley,1,mg/kg,96,hour,0.075,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix I
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,0.25,hour,20.17,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,0.5,hour,9.38,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,1,hour,9.202,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,2,hour,6.106,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,4,hour,6.702,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,8,hour,5.658,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,12,hour,5.542,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,16,hour,8.656,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,24,hour,6.972,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,36,hour,3.984,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,48,hour,4.104,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,72,hour,4.642,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,96,hour,3.222,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,120,hour,2.818,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,144,hour,1.852,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,168,hour,1.687,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,192,hour,1.741,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,240,hour,2.295,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,288,hour,1.695,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,336,hour,1.403,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,384,hour,1.677,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,432,hour,1.108,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,480,hour,0.864,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653740,1,-1,NA,253.2,g,sprague-dawley,1,mg/kg,528,hour,0.652,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,0.25,hour,11.158,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,0.5,hour,6.47,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,1,hour,9.92,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,2,hour,8.212,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,4,hour,8.916,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,8,hour,6.832,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,12,hour,7.942,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,16,hour,7.33,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,24,hour,6.034,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,36,hour,4.45,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,48,hour,4.468,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,72,hour,3.158,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,96,hour,2.892,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,120,hour,2.63,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,144,hour,2.037,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,168,hour,1.752,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,192,hour,1.694,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,240,hour,1.498,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,288,hour,1.381,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,336,hour,1.372,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,384,hour,1.161,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,432,hour,1.153,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,480,hour,0.989,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653742,1,-1,NA,256.4,g,sprague-dawley,1,mg/kg,528,hour,0.699,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,0.25,hour,8.144,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,0.5,hour,8.454,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,1,hour,5.562,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,2,hour,5.016,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,4,hour,6.568,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,8,hour,8.426,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,12,hour,8.23,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,16,hour,10.408,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,24,hour,5.736,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,36,hour,4.224,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,48,hour,3.252,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,72,hour,4.654,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,96,hour,3.2,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,120,hour,2.468,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,144,hour,1.6,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,168,hour,1.466,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,192,hour,1.481,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,240,hour,1.663,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,288,hour,1.122,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,336,hour,1.03,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,384,hour,0.802,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,432,hour,0.669,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,480,hour,0.696,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653743,1,-1,NA,235.2,g,sprague-dawley,1,mg/kg,528,hour,0.449,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,0.25,hour,7.884,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,0.5,hour,7.444,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,1,hour,12.48,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,2,hour,8.606,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,4,hour,7.264,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,8,hour,7.192,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,12,hour,7.852,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,16,hour,7.574,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,24,hour,4.48,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,36,hour,4.09,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,48,hour,4.358,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,72,hour,3.426,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,96,hour,2.55,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,120,hour,2.89,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,144,hour,1.493,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,168,hour,1.964,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,192,hour,1.874,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,240,hour,1.864,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,288,hour,1.481,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,336,hour,1.431,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,384,hour,1.161,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,432,hour,0.834,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,480,hour,0.812,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653744,1,-1,NA,248.5,g,sprague-dawley,1,mg/kg,528,hour,0.565,-1,0,ug/ml,iv,plasma,Male,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,0.25,hour,4.431,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,0.5,hour,4.709,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,1,hour,3.704,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,2,hour,3.261,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,4,hour,2.593,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,8,hour,0.833,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,12,hour,3.94,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,16,hour,0.121,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,24,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,36,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,48,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,72,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653752,1,-1,NA,201.8,g,sprague-dawley,1,mg/kg,96,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,0.25,hour,5.525,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,0.5,hour,4.825,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,1,hour,4.728,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,2,hour,4.041,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,4,hour,3.415,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,8,hour,1.271,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,12,hour,1.798,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,16,hour,0.197,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,24,hour,0.017,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,36,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,48,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,72,hour,0.065,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653754,1,-1,NA,202.7,g,sprague-dawley,1,mg/kg,96,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,0.25,hour,4.274,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,0.5,hour,3.83,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,1,hour,3.28,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,2,hour,3.61,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,4,hour,1.898,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,8,hour,0.335,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,12,hour,0.953,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,16,hour,0.022,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,24,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,36,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,48,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,72,hour,0.019,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653758,1,-1,NA,201.2,g,sprague-dawley,1,mg/kg,96,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,0.25,hour,5.637,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,0.5,hour,4.751,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,1,hour,4.052,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,2,hour,3.789,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,4,hour,3.05,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,8,hour,0.729,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,12,hour,2.127,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,16,hour,0.091,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,24,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,36,hour,0.092,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,48,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,72,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,653763,1,-1,NA,196.7,g,sprague-dawley,1,mg/kg,96,hour,-1,-1,0,ug/ml,iv,plasma,Female,DTXSID8031865,Appendix J
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,0.25,hour,6.72,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,0.5,hour,17.456,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,1,hour,19.728,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,2,hour,24.976,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,4,hour,24.74,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,8,hour,38.02,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,12,hour,35.112,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,16,hour,36.472,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,24,hour,31.968,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,48,hour,16.412,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,72,hour,24.088,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,96,hour,14.456,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,120,hour,9.531,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,144,hour,9.916,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,168,hour,7.855,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,192,hour,5.618,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,240,hour,5.779,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,288,hour,3.92,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,336,hour,3.874,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,384,hour,3.792,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
